     R         lat       lng     Depth    SMdepth
 5923.17920  -28.2131  -45.6244 2816.8486    0.0000
 5923.27979  -28.2128  -45.6254 2816.7566    0.0000
 5923.37988  -28.2125  -45.6264 2816.5332    0.0000
 5923.48047  -28.2122  -45.6273 2816.3145    0.0000
 5923.58057  -28.2119  -45.6283 2816.1016    0.0000
 5923.68115  -28.2116  -45.6293 2815.8926    0.0000
 5923.78125  -28.2113  -45.6302 2815.6885    0.0000
 5923.88184  -28.2110  -45.6312 2815.4888    0.0000
 5923.98193  -28.2106  -45.6321 2815.2817    0.0000
 5924.08252  -28.2103  -45.6331 2815.0090    0.0000
 5924.18262  -28.2100  -45.6341 2814.7366    0.0000
 5924.28320  -28.2097  -45.6350 2814.4648    0.0000
 5924.38330  -28.2094  -45.6360 2814.1921    0.0000
 5924.48389  -28.2091  -45.6370 2813.9194    0.0000
 5924.58398  -28.2088  -45.6379 2813.6470    0.0000
 5924.68457  -28.2085  -45.6389 2813.3752    0.0000
 5924.78467  -28.2082  -45.6399 2813.1025    0.0000
 5924.88525  -28.2079  -45.6408 2812.8298    0.0000
 5924.98535  -28.2076  -45.6418 2812.5173    0.0000
 5925.08594  -28.2073  -45.6427 2811.8120    0.0000
 5925.18604  -28.2070  -45.6437 2811.1086    0.0000
 5925.28662  -28.2067  -45.6447 2810.4104    0.0000
 5925.38672  -28.2064  -45.6456 2809.7168    0.0000
 5925.48730  -28.2061  -45.6466 2809.0305    0.0000
 5925.58740  -28.2058  -45.6476 2808.3464    0.0000
 5925.68799  -28.2055  -45.6485 2807.6672    0.0000
 5925.78809  -28.2052  -45.6495 2806.9927    0.0000
 5925.88867  -28.2049  -45.6505 2806.3257    0.0000
 5925.98877  -28.2046  -45.6514 2805.6606    0.0000
 5926.08936  -28.2043  -45.6524 2805.0007    0.0000
 5926.18945  -28.2039  -45.6534 2804.3452    0.0000
 5926.29004  -28.2036  -45.6543 2803.6973    0.0000
 5926.39014  -28.2033  -45.6553 2803.0515    0.0000
 5926.49072  -28.2030  -45.6562 2802.4106    0.0000
 5926.59082  -28.2027  -45.6572 2801.7744    0.0000
 5926.69141  -28.2024  -45.6582 2801.1455    0.0000
 5926.79150  -28.2021  -45.6591 2800.5234    0.0000
 5926.89209  -28.2018  -45.6601 2799.8860    0.0000
 5926.99219  -28.2015  -45.6611 2799.2292    0.0000
 5927.09277  -28.2012  -45.6620 2798.5559    0.0000
 5927.19287  -28.2009  -45.6630 2797.8608    0.0000
 5927.29346  -28.2006  -45.6640 2797.1462    0.0000
 5927.39355  -28.2003  -45.6649 2796.4124    0.0000
 5927.49414  -28.2000  -45.6659 2795.6624    0.0000
 5927.59424  -28.1997  -45.6669 2794.8901    0.0000
 5927.69482  -28.1994  -45.6678 2794.0984    0.0000
 5927.79492  -28.1991  -45.6688 2793.2874    0.0000
 5927.89551  -28.1988  -45.6697 2792.4607    0.0000
 5927.99561  -28.1985  -45.6707 2791.6111    0.0000
 5928.09619  -28.1982  -45.6717 2790.7422    0.0000
 5928.19629  -28.1979  -45.6726 2789.8579    0.0000
 5928.29639  -28.1975  -45.6736 2788.9507    0.0000
 5928.39697  -28.1972  -45.6746 2788.0239    0.0000
 5928.49707  -28.1969  -45.6755 2787.4270    0.0000
 5928.59766  -28.1966  -45.6765 2787.1284    0.0000
 5928.69775  -28.1963  -45.6775 2786.8523    0.0000
 5928.79834  -28.1960  -45.6784 2786.6003    0.0000
 5928.89844  -28.1957  -45.6794 2786.5022    0.0000
 5928.99902  -28.1954  -45.6804 2786.4131    0.0000
 5929.09912  -28.1951  -45.6813 2786.3186    0.0000
 5929.19971  -28.1948  -45.6823 2786.2195    0.0000
 5929.29980  -28.1945  -45.6832 2786.1155    0.0000
 5929.40039  -28.1942  -45.6842 2786.0073    0.0000
 5929.50049  -28.1939  -45.6852 2785.8938    0.0000
 5929.60107  -28.1936  -45.6861 2785.7754    0.0000
 5929.70117  -28.1933  -45.6871 2785.6521    0.0000
 5929.80176  -28.1930  -45.6881 2785.5249    0.0000
 5929.90186  -28.1927  -45.6890 2785.3921    0.0000
 5930.00244  -28.1924  -45.6900 2785.2546    0.0000
 5930.10254  -28.1921  -45.6910 2785.1123    0.0000
 5930.20312  -28.1918  -45.6919 2785.0000    0.0000
 5930.30322  -28.1915  -45.6929 2785.0000    0.0000
 5930.40381  -28.1912  -45.6939 2785.0000    0.0000
 5930.50391  -28.1908  -45.6948 2785.0000    0.0000
 5930.60449  -28.1905  -45.6958 2785.0000    0.0000
 5930.70459  -28.1902  -45.6967 2785.0000    0.0000
 5930.80518  -28.1899  -45.6977 2785.0000    0.0000
 5930.90527  -28.1896  -45.6987 2785.0000    0.0000
 5931.00586  -28.1893  -45.6996 2785.0000    0.0000
 5931.10596  -28.1890  -45.7006 2785.0000    0.0000
 5931.20654  -28.1887  -45.7016 2785.0000    0.0000
 5931.30664  -28.1884  -45.7025 2785.0000    0.0000
 5931.40723  -28.1881  -45.7035 2785.0000    0.0000
 5931.50732  -28.1878  -45.7045 2785.0000    0.0000
 5931.60791  -28.1875  -45.7054 2785.0000    0.0000
 5931.70801  -28.1872  -45.7064 2785.0000    0.0000
 5931.80859  -28.1869  -45.7073 2785.0000    0.0000
 5931.90869  -28.1866  -45.7083 2784.9980    0.0000
 5932.00928  -28.1863  -45.7093 2784.8450    0.0000
 5932.10938  -28.1860  -45.7102 2784.6824    0.0000
 5932.20996  -28.1857  -45.7112 2784.5110    0.0000
 5932.31006  -28.1854  -45.7122 2784.3293    0.0000
 5932.41064  -28.1851  -45.7131 2784.1382    0.0000
 5932.51074  -28.1848  -45.7141 2783.9377    0.0000
 5932.61133  -28.1845  -45.7151 2783.7275    0.0000
 5932.71143  -28.1841  -45.7160 2783.5076    0.0000
 5932.81201  -28.1838  -45.7170 2783.2778    0.0000
 5932.91211  -28.1835  -45.7180 2783.0396    0.0000
 5933.01270  -28.1832  -45.7189 2782.7910    0.0000
 5933.11279  -28.1829  -45.7199 2782.5325    0.0000
 5933.21338  -28.1826  -45.7208 2782.2646    0.0000
 5933.31348  -28.1823  -45.7218 2781.9883    0.0000
 5933.41406  -28.1820  -45.7228 2781.7012    0.0000
 5933.51416  -28.1817  -45.7237 2781.4043    0.0000
 5933.61475  -28.1814  -45.7247 2781.0981    0.0000
 5933.71484  -28.1811  -45.7257 2780.6787    0.0000
 5933.81543  -28.1808  -45.7266 2780.2073    0.0000
 5933.91553  -28.1805  -45.7276 2779.7361    0.0000
 5934.01611  -28.1802  -45.7286 2779.2646    0.0000
 5934.11621  -28.1799  -45.7295 2778.7957    0.0000
 5934.21680  -28.1796  -45.7305 2778.3242    0.0000
 5934.31689  -28.1793  -45.7315 2777.8530    0.0000
 5934.41748  -28.1790  -45.7324 2777.3823    0.0000
 5934.51758  -28.1787  -45.7334 2776.9124    0.0000
 5934.61816  -28.1784  -45.7343 2776.4412    0.0000
 5934.71826  -28.1781  -45.7353 2775.9697    0.0000
 5934.81885  -28.1777  -45.7363 2775.4993    0.0000
 5934.91895  -28.1774  -45.7372 2775.0293    0.0000
 5935.01953  -28.1771  -45.7382 2774.5581    0.0000
 5935.11963  -28.1768  -45.7392 2774.0867    0.0000
 5935.22021  -28.1765  -45.7401 2773.6162    0.0000
 5935.32031  -28.1762  -45.7411 2773.1462    0.0000
 5935.42090  -28.1759  -45.7421 2772.6907    0.0000
 5935.52100  -28.1756  -45.7430 2772.2656    0.0000
 5935.62158  -28.1753  -45.7440 2771.8447    0.0000
 5935.72168  -28.1750  -45.7449 2771.4299    0.0000
 5935.82227  -28.1747  -45.7459 2771.0186    0.0000
 5935.92236  -28.1744  -45.7469 2770.6125    0.0000
 5936.02295  -28.1741  -45.7478 2770.2109    0.0000
 5936.12305  -28.1738  -45.7488 2769.8152    0.0000
 5936.22363  -28.1735  -45.7498 2769.4229    0.0000
 5936.32373  -28.1732  -45.7507 2769.0361    0.0000
 5936.42383  -28.1729  -45.7517 2768.6548    0.0000
 5936.52441  -28.1726  -45.7527 2768.2769    0.0000
 5936.62451  -28.1723  -45.7536 2767.9045    0.0000
 5936.72510  -28.1720  -45.7546 2767.5364    0.0000
 5936.82520  -28.1717  -45.7556 2767.1741    0.0000
 5936.92578  -28.1713  -45.7565 2766.8154    0.0000
 5937.02588  -28.1710  -45.7575 2766.4622    0.0000
 5937.12646  -28.1707  -45.7584 2766.1011    0.0000
 5937.22656  -28.1704  -45.7594 2765.5247    0.0000
 5937.32715  -28.1701  -45.7604 2764.9514    0.0000
 5937.42725  -28.1698  -45.7613 2764.3828    0.0000
 5937.52783  -28.1695  -45.7623 2763.8188    0.0000
 5937.62793  -28.1692  -45.7633 2763.2617    0.0000
 5937.72852  -28.1689  -45.7642 2762.7078    0.0000
 5937.82861  -28.1686  -45.7652 2762.1584    0.0000
 5937.92920  -28.1683  -45.7662 2761.6138    0.0000
 5938.02930  -28.1680  -45.7671 2761.0759    0.0000
 5938.12988  -28.1677  -45.7681 2760.5413    0.0000
 5938.22998  -28.1674  -45.7691 2760.0112    0.0000
 5938.33057  -28.1671  -45.7700 2759.4858    0.0000
 5938.43066  -28.1668  -45.7710 2758.9675    0.0000
 5938.53125  -28.1665  -45.7719 2758.4346    0.0000
 5938.63135  -28.1662  -45.7729 2757.8816    0.0000
 5938.73193  -28.1659  -45.7739 2757.3335    0.0000
 5938.83203  -28.1656  -45.7748 2756.7925    0.0000
 5938.93262  -28.1653  -45.7758 2756.1602    0.0000
 5939.03271  -28.1650  -45.7768 2755.5137    0.0000
 5939.13330  -28.1646  -45.7777 2754.8721    0.0000
 5939.23340  -28.1643  -45.7787 2754.2380    0.0000
 5939.33398  -28.1640  -45.7797 2753.6060    0.0000
 5939.43408  -28.1637  -45.7806 2752.9788    0.0000
 5939.53467  -28.1634  -45.7816 2752.3569    0.0000
 5939.63477  -28.1631  -45.7826 2751.7415    0.0000
 5939.73535  -28.1628  -45.7835 2751.1289    0.0000
 5939.83545  -28.1625  -45.7845 2750.5210    0.0000
 5939.93604  -28.1622  -45.7854 2749.9182    0.0000
 5940.03613  -28.1619  -45.7864 2749.3223    0.0000
 5940.13672  -28.1616  -45.7874 2748.7288    0.0000
 5940.23682  -28.1613  -45.7883 2748.1404    0.0000
 5940.33740  -28.1610  -45.7893 2747.5569    0.0000
 5940.43750  -28.1607  -45.7903 2746.9800    0.0000
 5940.53809  -28.1604  -45.7912 2746.4060    0.0000
 5940.63818  -28.1601  -45.7922 2745.8354    0.0000
 5940.73877  -28.1598  -45.7932 2745.2698    0.0000
 5940.83887  -28.1595  -45.7941 2744.7070    0.0000
 5940.93945  -28.1592  -45.7951 2744.1492    0.0000
 5941.03955  -28.1589  -45.7961 2743.5964    0.0000
 5941.14014  -28.1586  -45.7970 2743.0503    0.0000
 5941.24023  -28.1582  -45.7980 2742.5071    0.0000
 5941.34082  -28.1579  -45.7989 2741.9685    0.0000
 5941.44092  -28.1576  -45.7999 2741.4351    0.0000
 5941.54150  -28.1573  -45.8009 2740.9084    0.0000
 5941.64160  -28.1570  -45.8018 2740.3845    0.0000
 5941.74219  -28.1567  -45.8028 2739.8655    0.0000
 5941.84229  -28.1564  -45.8038 2739.3513    0.0000
 5941.94287  -28.1561  -45.8047 2738.8440    0.0000
 5942.04297  -28.1558  -45.8057 2738.3396    0.0000
 5942.14355  -28.1555  -45.8067 2737.8398    0.0000
 5942.24365  -28.1552  -45.8076 2737.3452    0.0000
 5942.34424  -28.1549  -45.8086 2736.8376    0.0000
 5942.44434  -28.1546  -45.8095 2736.2795    0.0000
 5942.54492  -28.1543  -45.8105 2735.7166    0.0000
 5942.64502  -28.1540  -45.8115 2735.1489    0.0000
 5942.74561  -28.1537  -45.8124 2734.5786    0.0000
 5942.84570  -28.1534  -45.8134 2734.0012    0.0000
 5942.94629  -28.1531  -45.8144 2733.4189    0.0000
 5943.04639  -28.1528  -45.8153 2732.8320    0.0000
 5943.14697  -28.1525  -45.8163 2732.2424    0.0000
 5943.24707  -28.1522  -45.8173 2731.6458    0.0000
 5943.34766  -28.1519  -45.8182 2731.0198    0.0000
 5943.44775  -28.1515  -45.8192 2730.3738    0.0000
 5943.54834  -28.1512  -45.8202 2729.7400    0.0000
 5943.64844  -28.1509  -45.8211 2729.1133    0.0000
 5943.74902  -28.1506  -45.8221 2728.4961    0.0000
 5943.84912  -28.1503  -45.8230 2727.8884    0.0000
 5943.94971  -28.1500  -45.8240 2727.2927    0.0000
 5944.04980  -28.1497  -45.8250 2726.7043    0.0000
 5944.15039  -28.1494  -45.8259 2725.8806    0.0000
 5944.25049  -28.1491  -45.8269 2725.0552    0.0000
 5944.35107  -28.1488  -45.8279 2724.2375    0.0000
 5944.45117  -28.1485  -45.8288 2723.4216    0.0000
 5944.55176  -28.1482  -45.8298 2722.6106    0.0000
 5944.65234  -28.1479  -45.8308 2721.8013    0.0000
 5944.75293  -28.1476  -45.8317 2720.9998    0.0000
 5944.85352  -28.1473  -45.8327 2720.2031    0.0000
 5944.95459  -28.1470  -45.8337 2719.4111    0.0000
 5945.05518  -28.1467  -45.8346 2718.6211    0.0000
 5945.15576  -28.1464  -45.8356 2717.8386    0.0000
 5945.25635  -28.1461  -45.8366 2717.0610    0.0000
 5945.35693  -28.1458  -45.8375 2716.2852    0.0000
 5945.45752  -28.1455  -45.8385 2715.5173    0.0000
 5945.55811  -28.1452  -45.8395 2714.7542    0.0000
 5945.65869  -28.1448  -45.8404 2713.9956    0.0000
 5945.75928  -28.1445  -45.8414 2713.2390    0.0000
 5945.85986  -28.1442  -45.8424 2712.1614    0.0000
 5945.96094  -28.1439  -45.8433 2710.9187    0.0000
 5946.06152  -28.1436  -45.8443 2709.6614    0.0000
 5946.16211  -28.1433  -45.8453 2708.3848    0.0000
 5946.26270  -28.1430  -45.8462 2707.0986    0.0000
 5946.36328  -28.1427  -45.8472 2705.7981    0.0000
 5946.46387  -28.1424  -45.8482 2704.4778    0.0000
 5946.56445  -28.1421  -45.8491 2703.1484    0.0000
 5946.66504  -28.1418  -45.8501 2701.8044    0.0000
 5946.76562  -28.1415  -45.8511 2700.4463    0.0000
 5946.86670  -28.1412  -45.8520 2699.0681    0.0000
 5946.96729  -28.1409  -45.8530 2697.6804    0.0000
 5947.06787  -28.1406  -45.8540 2696.2791    0.0000
 5947.16846  -28.1403  -45.8549 2694.8574    0.0000
 5947.26904  -28.1400  -45.8559 2693.4270    0.0000
 5947.36963  -28.1397  -45.8568 2691.9817    0.0000
 5947.47021  -28.1394  -45.8578 2690.5225    0.0000
 5947.57080  -28.1391  -45.8588 2689.7212    0.0000
 5947.67139  -28.1388  -45.8597 2689.5974    0.0000
 5947.77197  -28.1385  -45.8607 2689.4727    0.0000
 5947.87305  -28.1382  -45.8617 2689.3489    0.0000
 5947.97363  -28.1378  -45.8626 2689.2244    0.0000
 5948.07422  -28.1375  -45.8636 2689.0999    0.0000
 5948.17480  -28.1372  -45.8646 2688.9800    0.0000
 5948.27539  -28.1369  -45.8655 2688.8645    0.0000
 5948.37598  -28.1366  -45.8665 2688.7307    0.0000
 5948.47656  -28.1363  -45.8675 2688.5769    0.0000
 5948.57715  -28.1360  -45.8684 2688.4048    0.0000
 5948.67773  -28.1357  -45.8694 2688.2126    0.0000
 5948.77832  -28.1354  -45.8704 2688.0022    0.0000
 5948.87939  -28.1351  -45.8713 2687.7717    0.0000
 5948.97998  -28.1348  -45.8723 2687.5229    0.0000
 5949.08057  -28.1345  -45.8733 2687.2542    0.0000
 5949.18115  -28.1342  -45.8742 2686.9661    0.0000
 5949.28174  -28.1339  -45.8752 2686.5027    0.0000
 5949.38232  -28.1336  -45.8762 2685.4563    0.0000
 5949.48291  -28.1333  -45.8771 2684.4287    0.0000
 5949.58350  -28.1330  -45.8781 2683.4143    0.0000
 5949.68408  -28.1327  -45.8791 2682.4121    0.0000
 5949.78516  -28.1324  -45.8800 2681.4265    0.0000
 5949.88574  -28.1321  -45.8810 2680.4563    0.0000
 5949.98633  -28.1318  -45.8820 2679.4995    0.0000
 5950.08691  -28.1315  -45.8829 2678.5547    0.0000
 5950.18750  -28.1312  -45.8839 2677.6267    0.0000
 5950.28809  -28.1309  -45.8849 2676.7139    0.0000
 5950.38867  -28.1305  -45.8858 2675.8113    0.0000
 5950.48926  -28.1302  -45.8868 2674.9265    0.0000
 5950.58984  -28.1299  -45.8878 2674.0566    0.0000
 5950.69043  -28.1296  -45.8887 2673.2004    0.0000
 5950.79150  -28.1293  -45.8897 2672.3564    0.0000
 5950.89209  -28.1290  -45.8907 2671.5291    0.0000
 5950.99268  -28.1287  -45.8916 2670.7166    0.0000
 5951.09326  -28.1284  -45.8926 2669.3506    0.0000
 5951.19385  -28.1281  -45.8936 2667.9299    0.0000
 5951.29443  -28.1278  -45.8945 2666.4895    0.0000
 5951.39502  -28.1275  -45.8955 2665.0308    0.0000
 5951.49561  -28.1272  -45.8965 2663.5466    0.0000
 5951.59619  -28.1269  -45.8974 2662.0486    0.0000
 5951.69727  -28.1266  -45.8984 2660.5325    0.0000
 5951.79785  -28.1263  -45.8994 2658.9961    0.0000
 5951.89844  -28.1260  -45.9003 2657.4363    0.0000
 5951.99902  -28.1257  -45.9013 2655.8616    0.0000
 5952.09961  -28.1254  -45.9023 2654.2688    0.0000
 5952.20020  -28.1251  -45.9032 2652.6501    0.0000
 5952.30078  -28.1248  -45.9042 2651.0193    0.0000
 5952.40137  -28.1245  -45.9052 2649.3679    0.0000
 5952.50195  -28.1242  -45.9061 2647.6987    0.0000
 5952.60254  -28.1239  -45.9071 2646.0034    0.0000
 5952.70361  -28.1235  -45.9081 2644.2944    0.0000
 5952.80420  -28.1232  -45.9090 2642.9146    0.0000
 5952.90479  -28.1229  -45.9100 2641.7280    0.0000
 5953.00537  -28.1226  -45.9110 2640.5613    0.0000
 5953.10596  -28.1223  -45.9119 2639.5469    0.0000
 5953.20654  -28.1220  -45.9129 2638.5608    0.0000
 5953.30713  -28.1217  -45.9139 2637.5803    0.0000
 5953.40771  -28.1214  -45.9148 2636.6133    0.0000
 5953.50830  -28.1211  -45.9158 2635.6558    0.0000
 5953.60938  -28.1208  -45.9168 2634.7043    0.0000
 5953.70996  -28.1205  -45.9177 2633.7661    0.0000
 5953.81055  -28.1202  -45.9187 2632.8374    0.0000
 5953.91113  -28.1199  -45.9197 2631.9185    0.0000
 5954.01172  -28.1196  -45.9206 2631.0056    0.0000
 5954.11230  -28.1193  -45.9216 2630.1060    0.0000
 5954.21289  -28.1190  -45.9226 2629.2161    0.0000
 5954.31348  -28.1187  -45.9235 2628.3323    0.0000
 5954.41406  -28.1184  -45.9245 2627.4614    0.0000
 5954.51465  -28.1181  -45.9254 2626.6978    0.0000
 5954.61572  -28.1178  -45.9264 2626.0415    0.0000
 5954.71631  -28.1175  -45.9274 2625.3733    0.0000
 5954.81689  -28.1172  -45.9283 2624.6980    0.0000
 5954.91748  -28.1169  -45.9293 2624.0132    0.0000
 5955.01807  -28.1165  -45.9303 2623.3186    0.0000
 5955.11865  -28.1162  -45.9312 2622.6118    0.0000
 5955.21924  -28.1159  -45.9322 2621.8982    0.0000
 5955.31982  -28.1156  -45.9332 2621.1748    0.0000
 5955.42041  -28.1153  -45.9341 2620.4395    0.0000
 5955.52100  -28.1150  -45.9351 2619.6970    0.0000
 5955.62207  -28.1147  -45.9361 2618.9453    0.0000
 5955.72266  -28.1144  -45.9370 2618.1836    0.0000
 5955.82324  -28.1141  -45.9380 2617.4099    0.0000
 5955.92383  -28.1138  -45.9390 2616.6292    0.0000
 5956.02441  -28.1135  -45.9399 2615.8391    0.0000
 5956.12500  -28.1132  -45.9409 2615.0364    0.0000
 5956.22559  -28.1129  -45.9419 2614.1130    0.0000
 5956.32617  -28.1126  -45.9428 2612.6719    0.0000
 5956.42676  -28.1123  -45.9438 2611.2253    0.0000
 5956.52783  -28.1120  -45.9448 2609.7690    0.0000
 5956.62842  -28.1117  -45.9457 2608.3127    0.0000
 5956.72900  -28.1114  -45.9467 2606.8525    0.0000
 5956.82959  -28.1111  -45.9477 2605.3811    0.0000
 5956.93018  -28.1108  -45.9486 2603.9111    0.0000
 5957.03076  -28.1105  -45.9496 2602.4355    0.0000
 5957.13135  -28.1102  -45.9506 2600.9561    0.0000
 5957.23193  -28.1099  -45.9515 2599.4653    0.0000
 5957.33252  -28.1095  -45.9525 2597.9756    0.0000
 5957.43311  -28.1092  -45.9535 2596.4814    0.0000
 5957.53418  -28.1089  -45.9544 2594.9817    0.0000
 5957.63477  -28.1086  -45.9554 2593.4727    0.0000
 5957.73535  -28.1083  -45.9564 2591.9634    0.0000
 5957.83594  -28.1080  -45.9573 2590.4500    0.0000
 5957.93652  -28.1077  -45.9583 2588.9502    0.0000
 5958.03711  -28.1074  -45.9593 2587.8274    0.0000
 5958.13770  -28.1071  -45.9602 2586.7041    0.0000
 5958.23828  -28.1068  -45.9612 2585.5813    0.0000
 5958.33887  -28.1065  -45.9622 2584.4541    0.0000
 5958.43994  -28.1062  -45.9631 2583.3313    0.0000
 5958.54053  -28.1059  -45.9641 2582.2080    0.0000
 5958.64111  -28.1056  -45.9651 2581.0806    0.0000
 5958.74170  -28.1053  -45.9660 2579.9578    0.0000
 5958.84229  -28.1050  -45.9670 2578.8345    0.0000
 5958.94287  -28.1047  -45.9680 2577.7117    0.0000
 5959.04346  -28.1044  -45.9689 2576.5842    0.0000
 5959.14404  -28.1041  -45.9699 2575.4617    0.0000
 5959.24463  -28.1038  -45.9709 2574.3384    0.0000
 5959.34521  -28.1035  -45.9718 2573.2114    0.0000
 5959.44629  -28.1032  -45.9728 2572.0881    0.0000
 5959.54688  -28.1029  -45.9738 2570.9653    0.0000
 5959.64746  -28.1026  -45.9747 2569.8420    0.0000
 5959.74805  -28.1022  -45.9757 2568.8486    0.0000
 5959.84863  -28.1019  -45.9767 2567.9084    0.0000
 5959.94922  -28.1016  -45.9776 2566.9629    0.0000
 5960.04980  -28.1013  -45.9786 2566.0098    0.0000
 5960.15039  -28.1010  -45.9796 2565.0547    0.0000
 5960.25098  -28.1007  -45.9805 2564.0955    0.0000
 5960.35205  -28.1004  -45.9815 2563.1309    0.0000
 5960.45264  -28.1001  -45.9825 2562.1587    0.0000
 5960.55322  -28.0998  -45.9834 2561.1843    0.0000
 5960.65381  -28.0995  -45.9844 2560.2061    0.0000
 5960.75439  -28.0992  -45.9854 2559.2222    0.0000
 5960.85498  -28.0989  -45.9863 2558.2300    0.0000
 5960.95557  -28.0986  -45.9873 2557.2373    0.0000
 5961.05615  -28.0983  -45.9883 2556.2390    0.0000
 5961.15674  -28.0980  -45.9892 2555.2332    0.0000
 5961.25732  -28.0977  -45.9902 2554.2253    0.0000
 5961.35840  -28.0974  -45.9911 2553.2136    0.0000
 5961.45898  -28.0971  -45.9921 2552.3059    0.0000
 5961.55957  -28.0968  -45.9931 2551.5476    0.0000
 5961.66016  -28.0965  -45.9940 2550.8008    0.0000
